Network World (Online),Network World Inc.,Southborough,,1944-7655,,Trade Journals,English,Communications--Computer Applications|Computers--Computer Networks,38280,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=38280
Network World Canada,Laurentian Technomedia Inc.,Downsview,1187-2985,,,Scholarly Journals,English,Communications--Computer Applications,43820,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=43820
Network World Middle East,SyndiGate Media Inc,Dubai,,,,Magazines,English,Computers--Computer Networks,50674,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=50674
Networking Solutions,New Media Publications,Austin,1093-2402,,,Trade Journals,English,Computers--Computer Networks,33795,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=33795
Networks,"Wiley Subscription Services, Inc.",New York,0028-3045,1097-0037,,Scholarly Journals,English,Mathematics|Mathematics--Computer Applications,1016413,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=1016413
Networks Asia,"Questex, LLC",Newton,,,,Trade Journals,English,Computers--Computer Networks,2029763,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2029763
Networks Update,Worldwide Videotex,Boynton Beach,,,,Trade Journals,English,Computers--Computer Networks,33364,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=33364
Networks and Spatial Economics,Springer Nature B.V.,New York,1566-113X,1572-9427,,Scholarly Journals,English,Business And Economics,26113,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=26113
Neural Computation,"MIT Press Journals, The",Cambridge,0899-7667,1530-888X,,Scholarly Journals,English,Medical Sciences--Computer Applications|Medical Sciences--Psychiatry And Neurology,37252,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=37252
Neural Network World,Institute of Computer Science,Prague,1210-0552,2336-4335,,Scholarly Journals,English,Computers--Artificial Intelligence|Medical Sciences--Psychiatry And Neurology,27998,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=27998
Neural Network World,"Czech Technical University in Prague, Faculty of Transportation Sciences",Prague,1210-0552,2336-4335,,Scholarly Journals,English,Computers--Artificial Intelligence|Medical Sciences--Psychiatry And Neurology,2036027,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2036027
New Architect,MultiMedia Healthcare Inc.,San Francisco,1537-9000,,,Trade Journals,English,Computers,8670,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=8670
New Media Markets,Pearson Professional Limited,London,,1753-8998,,Trade Journals,English,Business And Economics--Marketing And Purchasing,32303,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=32303
New Review of Hypermedia & Multimedia,Taylor & Francis Ltd.,Abingdon,1361-4568,1740-7842,,Scholarly Journals,English,Computers--Computer Graphics,2035367,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2035367
New Trends in Mathematical Sciences,"Yildiz Technical University, Faculty of Chemistry and Metallurgy",Istanbul,,2147-5520,,Scholarly Journals,English,Mathematics,2041201,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2041201
NewMedia Canada,Pelican Island Information,London,1201-1916,,,Trade Journals,English,Computers--Software,42981,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=42981
NewTekniques,UBM Americas,Santa Ana,1098-576X,,,Magazines,English,Communications,32231,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=32231
Newsbytes News Network,The Financial Times Limited,Stillwater,,,,Wire Feeds,English,Communications|Computers,11165,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=11165
The Next Wave in Municipal Wireless: Legislative and Business Developments,"Aspen Publishers, Inc.",New York,,,,Reports,English,Computers--Computer Networks,76095,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=76095
Nextgov.com (Online),"Atlantic Media, Inc.",Washington,,2152-4327,,Magazines,English,Computers--Information Science And Information Theory,54808,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=54808
Nexus Network Journal,Springer Nature B.V.,Dordrecht,1590-5896,1522-4600,,Scholarly Journals,English,Architecture|Mathematics,54521,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=54521
Nibble,Nibble/Micro-Sparc,Lincoln,0734-3795,,,Magazines,English,Computers--Microcomputers|Computers--Personal Computers,4941,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=4941
The No-Nonsense Guide to Science,New Internationalist Publications Ltd,Oxford,,,9781904456469;9781904456469,Books,English,Sciences: Comprehensive Works,406392,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=406392
Nonlinear Analysis. Real World Applications,Elsevier BV,Amsterdam,1468-1218,1878-5719,,Scholarly Journals,English,Mathematics,2045088,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2045088
Nonlinear Studies,Taylor & Francis Ltd.,Abingdon,1359-8678,2153-4373,,Scholarly Journals,English,Mathematics,33222,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=33222
Nordicom Review,De Gruyter Poland,Gothenburg,1403-1108,2001-5119,,Scholarly Journals,English,Advertising And Public Relations|Sociology,2040374,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2040374
Numerical Functional Analysis and Optimization,Taylor & Francis Ltd.,Abingdon,0163-0563,1532-2467,,Scholarly Journals,English,Mathematics,2045235,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2045235
Numerical Linear Algebra with Applications (Online),"Wiley Subscription Services, Inc.",Oxford,,1099-1506,,Scholarly Journals,English,Mathematics,2034341,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2034341
Numerical Methods for Partial Differential Equations,"Wiley Subscription Services, Inc.",New York,0749-159X,1098-2426,,Scholarly Journals,English,Mathematics,1016406,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=1016406
OECD Digital Economy Papers,Organisation for Economic Cooperation and Development (OECD),Paris,,2071-6826,,Reports,English,Business And Economics--Computer Applications,54477,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=54477
OECD Information Technology Outlook,Organisation for Economic Cooperation and Development (OECD),Paris,1996-3475,1999-1444,,Reports,English,Computers--Information Science And Information Theory|Library And Information Sciences--Computer Applications,2026400,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2026400
OEM Magazine,MultiMedia Healthcare Inc.,Manhasset,1071-8990,,,Trade Journals,English,Computers--Software,33943,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=33943
OR Spectrum,Springer Nature B.V.,Heidelberg,0171-6468,1436-6304,,Scholarly Journals,English,Computers,49049,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=49049
ORiON,Operations Research Society of South Africa,Johannesburg,0259-191X,2224-0004,,Scholarly Journals,English,Computers,28882,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=28882
Oeconomics of Knowledge,"Saphira Publishing House, Bucharest, Romania",Bucharest,,2066-8325,,Scholarly Journals,English,Business And Economics|Computers,1246354,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=1246354
Office Management,Fachverlag fuer Buero- und Organisationstechnik GmbH,Baden-Baden,0722-2572,,,Trade Journals,English,Business And Economics--Computer Applications,36030,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=36030
Office Productivity,Rogers Media Inc.,,1194-4536,,,Trade Journals,English,Business And Economics--Computer Applications,47341,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=47341
Office World News,Imaging Network Co,Ft. Lauderdale,0164-5951,,,Trade Journals,English,Business And Economics--Office Equipment And Services,29814,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=29814
Official U.S. Playstation Magazine,Ziff-Davis Media Inc.,Lombard,1094-6683,,,Magazines,English,Computers--Computer Games,27111,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=27111
The Ohio Journal of Science,Ohio Academy of Science,Columbus,0030-0950,2471-9390,,Scholarly Journals,English,Sciences: Comprehensive Works,60399,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=60399
Ohio Media Spectrum,Ohio Educational Library Media Association,Columbus,0192-6942,,,Trade Journals,English,Bibliographies|Education|Library And Information Sciences,24923,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=24923
Oman Information Technology Report,Fitch Solutions Group Limited,London,1752-4288,2396-2321,,Reports,English,Computers--Computer Industry,38236,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=38236
Online,"Information Today, Inc.",Medford,0146-5422,2324-9706,,Trade Journals,English,Computers--Computer Networks|Library And Information Sciences,47708,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=47708
Online Information Review,Emerald Group Publishing Limited,Bradford,1468-4527,1468-4535,,Scholarly Journals,English,Computers--Computer Networks|Computers--Internet|Library And Information Sciences,27163,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=27163
Online Product News,Worldwide Videotex,Boynton Beach,,,,Trade Journals,English,Computers--Data Base Management,33365,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=33365
Online Searcher,"Information Today, Inc.",Medford,2324-9684,,,Trade Journals,English,Computers--Data Base Management|Computers--Internet,2026504,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2026504
Open Source for You,Athena Information Solutions Pvt. Ltd.,New Dehli,2456-4885,,,Magazines,English,Technology: Comprehensive Works,2029771,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2029771
Open Systems Today,MultiMedia Healthcare Inc.,Manhasset,1061-0839,,,Trade Journals,English,Computers--Computer Systems,30004,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=30004
Operations Research,Institute for Operations Research and the Management Sciences,Linthicum,0030-364X,1526-5463,,Scholarly Journals,English,Computers,37962,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=37962
Optical Memory News,Access Intelligence LLC,San Francisco,0741-5869,,,Trade Journals,English,Computers--Hardware,33632,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=33632
Optimal Control Applications & Methods,"Wiley Subscription Services, Inc.",Glasgow,0143-2087,1099-1514,,Scholarly Journals,English,Computers--Automation|Engineering,1036362,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=1036362
Optimization,Taylor & Francis LLC,Philadelphia,0233-1934,1029-4945,,Scholarly Journals,English,Mathematics,27961,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=27961
Optimization Methods & Software,Taylor & Francis Ltd.,Abingdon,1055-6788,1029-4937,,Scholarly Journals,English,Mathematics--Computer Applications,186278,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=186278
Optimize,MultiMedia Healthcare Inc.,Manhasset,1537-2308,,,Magazines,English,Computers--Computer Industry,25981,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=25981
Organised Sound,Cambridge University Press,Cambridge,1355-7718,1469-8153,,Scholarly Journals,English,Music|Music--Computer Applications,34289,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=34289
Organizacija,De Gruyter Poland,Kranj,1318-5454,1581-1832,,Scholarly Journals,English|Slovenian,Business And Economics--Personnel Management,2026586,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2026586
